statistic_yyy,site_id,village,household_ordinary_total,household_business_total,household_single_total,household_ordinary_m,household_business_m,household_single_m,household_ordinary_f,household_business_f,household_single_f,district_code,year_ad
105,臺北市大安區,龍泉里,1313,0,709,2048,0,289,2318,0,420,,2016
105,臺北市大安區,龍淵里,2735,0,801,4545,0,352,5004,0,449,,2016
105,臺北市大安區,龍生里,1884,0,714,3066,0,280,3438,0,434,,2016
105,臺北市大安區,龍門里,1227,0,417,1991,0,191,2268,0,226,,2016
105,臺北市大安區,龍陣里,929,0,539,1506,0,243,1627,0,296,,2016
105,臺北市大安區,龍雲里,1308,0,604,2087,0,243,2379,0,361,,2016
105,臺北市文山區,博嘉里,1497,0,743,2548,0,328,2686,0,415,,2016
105,臺北市文山區,忠順里,1081,0,636,1722,0,267,1819,0,369,,2016
105,臺北市文山區,指南里,973,0,723,1677,0,401,1595,0,322,,2016
105,臺北市文山區,政大里,2155,0,795,3572,0,362,3730,0,433,,2016
105,臺北市文山區,明義里,1210,0,508,2016,0,249,2156,0,259,,2016
105,臺北市文山區,明興里,1859,0,923,3003,0,425,3251,0,498,,2016
105,臺北市文山區,景仁里,1306,0,557,2177,0,230,2301,0,327,,2016
105,臺北市文山區,景慶里,1852,0,711,3044,0,329,3305,0,382,,2016
105,臺北市文山區,景東里,2022,0,910,3208,0,395,3611,0,515,,2016
105,臺北市文山區,景美里,1445,0,624,2363,0,282,2571,0,342,,2016
105,臺北市文山區,景華里,1618,0,650,2615,0,284,2934,0,366,,2016
105,臺北市文山區,景行里,1999,0,1202,3186,0,503,3453,0,699,,2016
105,臺北市文山區,木新里,2481,0,1918,4212,0,1092,4403,0,826,,2016
105,臺北市文山區,木柵里,2372,0,1173,3835,0,535,4247,0,638,,2016
105,臺北市文山區,樟文里,1685,0,623,2880,0,293,2994,0,330,,2016
105,臺北市文山區,樟新里,1567,0,595,2571,0,262,2745,0,333,,2016
105,臺北市文山區,樟林里,2281,0,937,3872,0,477,4120,0,460,,2016
105,臺北市文山區,樟樹里,1316,0,542,2244,0,245,2452,0,297,,2016
105,臺北市文山區,樟腳里,1561,0,563,2681,0,257,2807,0,306,,2016
105,臺北市文山區,老泉里,240,0,124,441,0,72,424,0,52,,2016
105,臺北市文山區,興光里,897,0,572,1394,0,247,1579,0,325,,2016
105,臺北市文山區,興安里,1839,0,835,2911,0,374,3175,0,461,,2016
105,臺北市文山區,興家里,2024,0,808,3463,0,373,3588,0,435,,2016
105,臺北市文山區,興得里,1588,0,814,2632,0,372,2809,0,442,,2016
105,臺北市文山區,興旺里,2226,0,1180,3657,0,528,3874,0,652,,2016
105,臺北市文山區,興昌里,1771,0,1021,2895,0,433,3101,0,588,,2016
105,臺北市文山區,興業里,1443,0,673,2386,0,308,2536,0,365,,2016
105,臺北市文山區,興泰里,1057,0,632,1670,0,280,1780,0,352,,2016
105,臺北市文山區,興福里,1639,1,526,2757,19,264,2969,12,262,,2016
105,臺北市文山區,興豐里,1350,0,697,2145,0,326,2315,0,371,,2016
105,臺北市文山區,興邦里,1315,0,806,2030,0,340,2206,0,466,,2016
105,臺北市文山區,華興里,2393,0,1156,3949,0,543,4221,0,613,,2016
105,臺北市文山區,萬和里,897,0,524,1346,0,253,1542,0,271,,2016
105,臺北市文山區,萬年里,1441,0,813,2308,0,367,2421,0,446,,2016
105,臺北市文山區,萬有里,1536,0,666,2537,0,311,2703,0,355,,2016
105,臺北市文山區,萬盛里,1255,0,795,1991,0,372,2140,0,423,,2016
105,臺北市文山區,萬祥里,1213,0,651,1990,0,278,2131,0,373,,2016
105,臺北市文山區,萬美里,2059,1,838,3314,5,377,3498,2,461,,2016
105,臺北市文山區,萬興里,2308,0,958,3891,0,444,4083,0,514,,2016
105,臺北市文山區,萬芳里,2186,0,976,3502,0,441,3880,0,535,,2016
105,臺北市文山區,萬隆里,2016,0,883,3257,0,365,3556,0,518,,2016
105,臺北市文山區,試院里,1893,0,898,2999,0,427,3316,0,471,,2016
105,臺北市文山區,順興里,2041,1,850,3498,10,419,3720,18,431,,2016
105,臺北市松山區,三民里,1870,0,1058,2855,0,433,3220,0,625,,2016
105,臺北市松山區,中崙里,1180,0,542,1917,0,225,2110,0,317,,2016
105,臺北市松山區,中正里,2886,1,1065,4603,1,437,5152,0,628,,2016
105,臺北市松山區,中華里,1831,0,689,2877,0,293,3193,0,396,,2016
105,臺北市松山區,介壽里,1291,0,466,2066,0,224,2288,0,242,,2016
105,臺北市松山區,吉仁里,1112,0,446,1837,0,189,1979,0,257,,2016
105,臺北市松山區,吉祥里,2232,0,1186,3555,0,543,3983,0,643,,2016
105,臺北市松山區,安平里,2098,0,1431,3437,0,660,3720,0,771,,2016
105,臺北市松山區,富泰里,1261,0,741,1832,0,261,2216,0,480,,2016
105,臺北市松山區,富錦里,1403,0,724,2194,0,322,2531,0,402,,2016
105,臺北市松山區,復勢里,1731,0,842,2707,0,327,3098,0,515,,2016
105,臺北市松山區,復建里,1258,0,577,2089,0,251,2223,0,326,,2016
105,臺北市松山區,復源里,883,0,362,1490,0,151,1580,0,211,,2016
105,臺北市松山區,復盛里,1720,0,850,2831,0,376,3094,0,474,,2016
105,臺北市松山區,慈祐里,1818,0,2218,2916,0,1172,3034,0,1046,,2016
105,臺北市松山區,敦化里,1958,0,636,3288,0,278,3580,0,358,,2016
105,臺北市松山區,新東里,1323,0,672,2151,0,290,2343,0,382,,2016
105,臺北市松山區,新益里,1254,0,598,2038,0,255,2201,0,343,,2016
105,臺北市松山區,新聚里,2122,0,1218,3411,0,485,3746,0,733,,2016
105,臺北市松山區,東光里,1885,0,1148,2961,0,513,3332,0,635,,2016
105,臺北市松山區,東勢里,1221,0,606,1910,0,262,2134,0,344,,2016
105,臺北市松山區,東昌里,780,0,256,1256,0,116,1426,0,140,,2016
105,臺北市松山區,東榮里,2257,0,716,3546,0,310,4058,0,406,,2016
105,臺北市松山區,松基里,952,0,509,1512,0,211,1697,0,298,,2016
105,臺北市松山區,民有里,2350,0,1114,3759,0,440,4196,0,674,,2016
105,臺北市松山區,民福里,1674,0,982,2676,0,444,2949,0,538,,2016
105,臺北市松山區,福成里,753,0,252,1193,0,97,1360,0,155,,2016
105,臺北市松山區,精忠里,1203,0,534,1928,0,234,2170,0,300,,2016
105,臺北市松山區,美仁里,973,0,382,1636,0,168,1784,0,214,,2016
105,臺北市松山區,自強里,2683,0,1056,4335,0,477,4735,0,579,,2016
105,臺北市松山區,莊敬里,1425,0,646,2382,0,317,2574,0,329,,2016
105,臺北市松山區,鵬程里,1493,0,670,2474,0,320,2630,0,350,,2016
105,臺北市松山區,龍田里,3070,0,1170,4694,0,515,5271,0,655,,2016
105,臺北市萬華區,仁德里,1224,0,923,1913,0,459,2103,0,464,,2016
105,臺北市萬華區,保德里,846,0,449,1537,0,225,1575,0,224,,2016
105,臺北市萬華區,全德里,1146,0,591,2024,0,295,2061,0,296,,2016
105,臺北市萬華區,凌霄里,999,0,663,1543,0,302,1676,0,361,,2016
105,臺北市萬華區,和平里,1786,0,1024,3006,0,541,3138,0,483,,2016
105,臺北市萬華區,和德里,1858,0,919,3314,0,471,3360,0,448,,2016
105,臺北市萬華區,壽德里,1354,0,637,2389,0,311,2483,0,326,,2016
105,臺北市萬華區,孝德里,866,0,421,1527,0,216,1557,0,205,,2016
105,臺北市萬華區,富民里,1199,0,1048,1989,0,551,2179,0,497,,2016
105,臺北市萬華區,富福里,1316,0,1850,2276,0,1247,2200,0,603,,2016
105,臺北市萬華區,忠德里,1135,0,572,2009,0,294,2020,0,278,,2016
105,臺北市萬華區,忠貞里,1257,1,1064,1946,1,514,2063,2,550,,2016
105,臺北市萬華區,新和里,2298,0,1157,3676,0,542,3973,0,615,,2016
105,臺北市萬華區,新安里,1629,0,1018,2699,0,489,2732,0,529,,2016
105,臺北市萬華區,新忠里,935,0,617,1430,0,303,1562,0,314,,2016
105,臺北市萬華區,新起里,1628,0,1389,2529,0,642,2818,0,747,,2016
105,臺北市萬華區,日善里,972,0,463,1714,0,244,1740,0,219,,2016
105,臺北市萬華區,日祥里,1468,0,974,2335,0,479,2444,0,495,,2016
105,臺北市萬華區,柳鄉里,1346,0,786,2411,0,410,2397,0,376,,2016
105,臺北市萬華區,榮德里,924,0,462,1637,0,254,1695,0,208,,2016
105,臺北市萬華區,福星里,1366,0,1350,2126,0,624,2284,0,726,,2016
105,臺北市萬華區,福音里,930,0,704,1557,0,333,1639,0,371,,2016
105,臺北市萬華區,糖廍里,1421,1,810,2427,21,394,2464,5,416,,2016
105,臺北市萬華區,綠堤里,1160,0,608,1972,0,290,1995,0,318,,2016
105,臺北市萬華區,興德里,1229,0,551,2251,0,287,2307,0,264,,2016
105,臺北市萬華區,菜園里,1493,0,1210,2592,0,588,2531,0,622,,2016
105,臺北市萬華區,華中里,1606,0,811,2780,0,395,2957,0,416,,2016
105,臺北市萬華區,華江里,2178,1,1097,3827,24,549,3985,24,548,,2016
105,臺北市萬華區,萬壽里,803,0,1091,1175,0,527,1286,0,564,,2016
105,臺北市萬華區,西門里,923,0,1099,1291,0,522,1539,0,577,,2016
105,臺北市萬華區,銘德里,1223,0,630,2052,0,308,2223,0,322,,2016
105,臺北市萬華區,錦德里,1424,0,744,2460,0,359,2571,0,385,,2016
105,臺北市萬華區,雙園里,1216,0,688,2124,0,338,2168,0,350,,2016
105,臺北市萬華區,青山里,1408,0,1227,2312,0,603,2358,0,624,,2016
105,臺北市萬華區,頂碩里,1876,0,1135,3223,0,624,3326,0,511,,2016
105,臺北市萬華區,騰雲里,846,0,478,1334,0,229,1386,0,249,,2016
106,臺北市中山區,下埤里,1927,0,1084,3163,0,491,3530,0,593,,2017
106,臺北市中山區,中原里,1284,1,957,2002,7,434,2225,17,523,,2017
106,臺北市中山區,中吉里,1494,0,861,2422,0,396,2596,0,465,,2017
106,臺北市中山區,中央里,961,0,608,1535,0,280,1741,0,328,,2017
106,臺北市中山區,中山里,1522,0,2225,2054,0,836,2494,0,1389,,2017
106,臺北市中山區,中庄里,1282,0,1050,2048,0,473,2188,0,577,,2017
106,臺北市中山區,劍潭里,995,0,445,1670,0,213,1802,0,232,,2017
106,臺北市中山區,力行里,1517,0,1202,2369,0,521,2604,0,681,,2017
106,臺北市中山區,北安里,734,0,312,1208,0,131,1305,0,181,,2017
106,臺北市中山區,圓山里,1053,0,919,1651,0,365,1817,0,554,,2017
106,臺北市中山區,埤頭里,879,0,699,1373,0,331,1457,0,368,,2017
106,臺北市中山區,大佳里,278,0,155,520,0,112,472,0,43,,2017
106,臺北市中山區,大直里,2616,0,996,4234,0,435,4648,0,561,,2017
106,臺北市中山區,康樂里,589,0,926,755,0,344,941,0,582,,2017
106,臺北市中山區,復華里,1185,0,966,1829,0,375,2036,0,591,,2017
106,臺北市中山區,恆安里,1172,0,1434,1637,0,538,1974,0,896,,2017
106,臺北市中山區,成功里,1873,0,1102,2853,0,437,3238,0,665,,2017
106,臺北市中山區,新喜里,1394,0,788,2267,0,355,2525,0,433,,2017
106,臺北市中山區,新庄里,1311,0,871,2069,0,363,2264,0,508,,2017
106,臺北市中山區,新生里,1238,0,928,1945,0,381,2186,0,547,,2017
106,臺北市中山區,新福里,1307,0,920,2074,0,389,2340,0,531,,2017
106,臺北市中山區,晴光里,1298,0,1665,1813,0,652,2094,0,1013,,2017
106,臺北市中山區,朱園里,1161,0,1078,1701,0,465,1942,0,613,,2017
106,臺北市中山區,朱崙里,710,1,623,1057,0,259,1226,2,364,,2017
106,臺北市中山區,朱馥里,1535,0,1008,2497,0,414,2736,0,594,,2017
106,臺北市中山區,松江里,1696,0,921,2742,0,403,3114,0,518,,2017
106,臺北市中山區,正守里,817,0,584,1302,0,268,1377,0,316,,2017
106,臺北市中山區,正得里,857,0,1164,1185,0,455,1405,0,709,,2017
106,臺北市中山區,正義里,1231,0,1542,1745,0,596,2102,0,946,,2017
106,臺北市中山區,民安里,1145,0,995,1762,0,462,1935,0,533,,2017
106,臺北市中山區,永安里,2633,0,1222,4096,0,536,4681,0,686,,2017
106,臺北市中山區,江寧里,1869,0,986,2979,0,399,3268,0,587,,2017
106,臺北市中山區,江山里,1978,0,1134,3222,0,513,3451,0,621,,2017
106,臺北市中山區,聚盛里,950,0,1436,1271,0,554,1537,0,882,,2017
106,臺北市中山區,聚葉里,951,0,1061,1388,0,453,1627,0,608,,2017
106,臺北市中山區,興亞里,1307,0,1176,1991,0,523,2260,0,653,,2017
106,臺北市中山區,行仁里,2076,0,988,3614,0,454,3922,0,534,,2017
106,臺北市中山區,行孝里,1035,0,584,1764,0,271,1910,0,313,,2017
106,臺北市中山區,行政里,1691,0,2210,2664,0,1297,2823,0,913,,2017
106,臺北市中山區,金泰里,2085,0,1377,3267,0,654,3437,0,723,,2017
106,臺北市中山區,集英里,1780,1,1485,2739,2,588,3163,1,897,,2017
106,臺北市中山區,龍洲里,1352,0,768,2033,0,327,2323,0,441,,2017
106,臺北市中正區,三愛里,2362,0,1157,3617,0,502,4170,0,655,,2017
106,臺北市中正區,光復里,1019,0,816,1493,0,383,1691,0,433,,2017
106,臺北市中正區,南福里,3091,0,1412,4809,0,660,5125,0,752,,2017
106,臺北市中正區,南門里,771,0,287,1221,0,135,1386,0,152,,2017
106,臺北市中正區,富水里,715,0,338,1173,0,167,1176,0,171,,2017
106,臺北市中正區,幸市里,1188,0,792,1851,0,360,2008,0,432,,2017
106,臺北市中正區,幸福里,1418,0,1476,2214,0,853,2328,0,623,,2017
106,臺北市中正區,廈安里,1288,0,534,2070,0,265,2277,0,269,,2017
106,臺北市中正區,建國里,463,0,218,684,0,99,838,0,119,,2017
106,臺北市中正區,忠勤里,1638,0,1389,2497,0,660,2782,0,729,,2017
106,臺北市中正區,愛國里,961,0,390,1407,0,172,1710,0,218,,2017
106,臺北市中正區,文北里,1501,0,824,2399,0,374,2604,0,450,,2017
106,臺北市中正區,文盛里,604,0,446,924,0,222,993,0,224,,2017
106,臺北市中正區,文祥里,2250,0,869,3611,0,363,3952,0,506,,2017
106,臺北市中正區,新營里,2778,0,812,4514,0,389,4822,0,423,,2017
106,臺北市中正區,東門里,1105,0,563,1737,0,270,1884,0,293,,2017
106,臺北市中正區,板溪里,826,0,682,1276,0,307,1422,0,375,,2017
106,臺北市中正區,林興里,1200,0,842,1900,0,365,2039,0,477,,2017
106,臺北市中正區,梅花里,819,2,571,1279,4,247,1372,1,324,,2017
106,臺北市中正區,水源里,758,0,624,1168,0,254,1289,0,370,,2017
106,臺北市中正區,永功里,1669,1,883,2765,1,416,2855,1,467,,2017
106,臺北市中正區,永昌里,1291,0,798,2151,0,406,2236,0,392,,2017
106,臺北市中正區,河堤里,1200,0,802,1874,0,383,2034,0,419,,2017
106,臺北市中正區,網溪里,1504,0,1026,2350,0,439,2608,0,587,,2017
106,臺北市中正區,螢圃里,1400,0,1003,2200,0,461,2364,0,542,,2017
106,臺北市中正區,螢雪里,1108,0,707,1869,0,320,1955,0,387,,2017
106,臺北市中正區,頂東里,1529,0,1284,2296,0,566,2626,0,718,,2017
106,臺北市中正區,黎明里,880,1,764,1312,25,367,1402,0,397,,2017
106,臺北市中正區,龍光里,1006,0,365,1652,0,196,1768,0,169,,2017
106,臺北市中正區,龍福里,1719,0,758,2747,0,335,2912,0,423,,2017
106,臺北市中正區,龍興里,1208,1,401,1962,1,205,2092,0,196,,2017
106,臺北市信義區,三張里,2320,0,1338,3841,0,581,4025,0,757,,2017
106,臺北市信義區,三犁里,1364,0,801,2183,0,364,2422,0,437,,2017
106,臺北市信義區,中坡里,1182,0,512,1990,0,265,2148,0,247,,2017
106,臺北市信義區,中興里,881,1,871,1229,56,352,1463,70,519,,2017
106,臺北市信義區,中行里,2079,0,919,3621,0,461,3797,0,458,,2017
106,臺北市信義區,五全里,1290,0,740,2088,0,333,2307,0,407,,2017
106,臺北市信義區,五常里,949,0,529,1652,0,232,1691,0,297,,2017
106,臺北市信義區,六合里,1760,0,1041,2801,0,468,3059,0,573,,2017
106,臺北市信義區,六藝里,976,0,431,1693,0,217,1806,0,214,,2017
106,臺北市信義區,嘉興里,829,0,478,1300,0,206,1469,0,272,,2017
106,臺北市信義區,四維里,1406,0,761,2303,0,337,2467,0,424,,2017
106,臺北市信義區,四育里,1400,0,789,2424,0,386,2536,0,403,,2017
106,臺北市信義區,國業里,2134,0,888,3480,0,401,3801,0,487,,2017
106,臺北市信義區,大仁里,1030,0,616,1708,0,267,1826,0,349,,2017
106,臺北市信義區,大道里,1570,0,837,2650,0,379,2729,0,458,,2017
106,臺北市信義區,安康里,2898,1,1516,4623,5,656,5071,0,860,,2017
106,臺北市信義區,富台里,1116,0,842,1785,0,341,1921,0,501,,2017
106,臺北市信義區,廣居里,2153,0,992,3495,0,412,3880,0,580,,2017
106,臺北市信義區,惠安里,1710,0,930,2843,0,430,3013,0,500,,2017
106,臺北市信義區,敦厚里,1351,0,953,2140,0,380,2343,0,573,,2017
106,臺北市信義區,新仁里,878,0,509,1402,0,226,1581,0,283,,2017
106,臺北市信義區,景勤里,1039,0,645,1724,0,298,1813,0,347,,2017
106,臺北市信義區,景新里,1326,0,857,2078,0,381,2377,0,476,,2017
106,臺北市信義區,景聯里,1192,0,724,1903,0,331,2098,0,393,,2017
106,臺北市信義區,松光里,1264,0,820,2053,0,381,2166,0,439,,2017
106,臺北市信義區,松友里,1823,0,722,3082,0,316,3380,0,406,,2017
106,臺北市信義區,松隆里,576,0,312,1002,0,152,1032,0,160,,2017
106,臺北市信義區,正和里,1236,0,671,1941,0,252,2181,0,419,,2017
106,臺北市信義區,永吉里,915,0,522,1835,0,267,1809,0,255,,2017
106,臺北市信義區,永春里,1240,0,732,2112,0,360,2244,0,372,,2017
106,臺北市信義區,泰和里,2048,0,1092,3377,0,518,3726,0,574,,2017
106,臺北市信義區,興隆里,755,0,508,1171,0,225,1321,0,283,,2017
106,臺北市信義區,興雅里,1491,0,979,2372,0,436,2617,0,543,,2017
106,臺北市信義區,西村里,1366,2,1566,2145,6,970,2306,1,596,,2017
106,臺北市信義區,長春里,1050,0,650,1795,0,305,1906,0,345,,2017
106,臺北市信義區,雅祥里,1284,1,827,2174,0,390,2227,1,437,,2017
106,臺北市信義區,雙和里,1858,0,1069,3063,0,475,3281,0,594,,2017
106,臺北市信義區,黎安里,514,1,425,860,1,183,847,0,242,,2017
106,臺北市信義區,黎平里,1854,0,1140,2915,0,505,3241,0,635,,2017
106,臺北市信義區,黎忠里,1249,0,759,2049,0,321,2217,0,438,,2017
106,臺北市信義區,黎順里,1059,0,723,1728,0,322,1803,0,401,,2017
106,臺北市內湖區,五分里,3082,0,1063,5200,0,477,5638,0,586,,2017
106,臺北市內湖區,內湖里,1574,0,1028,2416,0,415,2715,0,613,,2017
106,臺北市內湖區,內溝里,1269,0,563,2174,0,281,2285,0,282,,2017
106,臺北市內湖區,南湖里,1703,0,528,2666,0,195,2965,0,333,,2017
106,臺北市內湖區,大湖里,1475,0,711,2385,0,283,2629,0,428,,2017
106,臺北市內湖區,安泰里,1533,0,580,2515,0,282,2749,0,298,,2017
106,臺北市內湖區,安湖里,2144,0,586,3705,0,278,4040,0,308,,2017
106,臺北市內湖區,寶湖里,2418,0,1394,3754,0,616,3930,0,778,,2017
106,臺北市內湖區,康寧里,2513,0,658,4292,0,296,4621,0,362,,2017
106,臺北市內湖區,明湖里,1594,0,405,2672,0,190,2949,0,215,,2017
106,臺北市內湖區,東湖里,2079,0,755,3554,0,356,3797,0,399,,2017
106,臺北市內湖區,樂康里,2347,0,826,4038,0,384,4339,0,442,,2017
106,臺北市內湖區,清白里,2307,0,1417,3557,0,561,3914,0,856,,2017
106,臺北市內湖區,港墘里,1677,0,693,2767,0,275,2957,0,418,,2017
106,臺北市內湖區,港富里,2609,0,995,4370,0,441,4711,0,554,,2017
106,臺北市內湖區,港華里,2514,0,835,4248,0,396,4689,0,439,,2017
106,臺北市內湖區,港都里,1609,0,551,2653,0,245,2835,0,306,,2017
106,臺北市內湖區,湖元里,1470,0,634,2418,0,317,2647,0,317,,2017
106,臺北市內湖區,湖濱里,2294,0,1016,3634,0,443,4030,0,573,,2017
106,臺北市內湖區,湖興里,2107,0,1960,3369,0,1074,3606,0,886,,2017
106,臺北市內湖區,瑞光里,1278,0,499,2017,0,221,2280,0,278,,2017
106,臺北市內湖區,瑞陽里,2088,0,1075,3340,0,482,3657,0,593,,2017
106,臺北市內湖區,石潭里,1012,0,962,1538,0,418,1617,0,544,,2017
106,臺北市內湖區,碧山里,1902,0,795,3226,0,356,3322,0,439,,2017
106,臺北市內湖區,秀湖里,1685,0,769,2772,0,359,2948,0,410,,2017
106,臺北市內湖區,紫星里,2111,0,940,3576,0,422,3798,0,518,,2017
106,臺北市內湖區,紫陽里,2142,0,1059,3604,0,459,3799,0,600,,2017
106,臺北市內湖區,紫雲里,1572,0,723,2651,0,315,2804,0,408,,2017
106,臺北市內湖區,葫洲里,2133,0,603,3493,0,282,3826,0,321,,2017
106,臺北市內湖區,蘆洲里,358,0,152,672,0,93,596,0,59,,2017
106,臺北市內湖區,行善里,1757,0,1069,2957,0,526,3037,0,543,,2017
106,臺北市內湖區,西安里,1745,0,846,2877,0,388,3125,0,458,,2017
106,臺北市內湖區,西康里,2485,0,1347,4047,0,599,4332,0,748,,2017
106,臺北市內湖區,西湖里,1910,0,904,3157,0,445,3403,0,459,,2017
106,臺北市內湖區,週美里,2026,0,1536,3266,0,742,3513,0,794,,2017
106,臺北市內湖區,金湖里,2917,0,1014,4514,0,422,5073,0,592,,2017
106,臺北市內湖區,金瑞里,1813,0,784,2957,0,342,3289,0,442,,2017
106,臺北市內湖區,金龍里,1408,0,663,2450,0,318,2482,0,345,,2017
106,臺北市內湖區,麗山里,1641,0,677,2737,0,298,2971,0,379,,2017
106,臺北市北投區,一德里,1960,2,874,3411,4,440,3546,3,434,,2017
106,臺北市北投區,中和里,1275,1,677,2141,21,321,2296,15,356,,2017
106,臺北市北投區,中央里,2280,0,1123,3769,0,520,4083,0,603,,2017
106,臺北市北投區,中庸里,1145,0,587,1892,0,266,1969,0,321,,2017
106,臺北市北投區,中心里,1638,0,1456,2492,0,607,2732,0,849,,2017
106,臺北市北投區,八仙里,1453,1,760,2491,2,356,2584,2,404,,2017
106,臺北市北投區,吉利里,2024,0,589,3409,0,253,3630,0,336,,2017
106,臺北市北投區,吉慶里,1508,0,461,2512,0,211,2791,0,250,,2017
106,臺北市北投區,大同里,1546,0,826,2626,0,409,2734,0,417,,2017
106,臺北市北投區,大屯里,289,0,135,573,0,82,541,0,53,,2017
106,臺北市北投區,奇岩里,2532,0,1370,4400,0,644,4551,0,726,,2017
106,臺北市北投區,尊賢里,1334,0,445,2194,0,210,2480,0,235,,2017
106,臺北市北投區,建民里,1128,0,584,1824,0,288,1989,0,296,,2017
