統計年,區域別,村里名稱,共同生活戶_戶數,共同事業戶_戶數,單獨生活戶_戶數,共同生活戶_男,共同事業戶_男,單獨生活戶_男,共同生活戶_女,共同事業戶_女,單獨生活戶_女
104,新北市永和區,下溪里,1041,0,511,1769,0,251,1866,0,260
104,新北市永和區,秀和里,1409,0,646,2241,0,288,2398,0,358
104,新北市永和區,河濱里,916,0,448,1459,0,218,1534,0,230
104,新北市永和區,民生里,1145,0,405,1837,0,182,2067,0,223
104,新北市永和區,秀得里,741,0,333,1222,0,145,1330,0,188
104,新北市永和區,上林里,949,0,563,1500,0,256,1621,0,307
104,新北市永和區,網溪里,324,0,177,551,0,76,539,0,101
104,新北市永和區,正興里,588,0,418,904,0,174,1033,0,244
104,新北市永和區,永興里,878,0,451,1410,0,207,1552,0,244
104,新北市永和區,桂林里,982,0,494,1623,0,227,1760,0,267
104,新北市永和區,店街里,1148,0,758,1654,0,317,1963,0,441
104,新北市永和區,信義里,675,0,535,1010,0,231,1163,0,304
104,新北市永和區,後溪里,478,0,341,775,0,156,794,0,185
104,新北市永和區,民富里,859,0,295,1455,0,139,1495,0,156
104,新北市永和區,秀元里,887,0,356,1421,0,157,1500,0,199
104,新北市永和區,永樂里,687,0,471,1036,0,184,1156,0,287
104,新北市永和區,保順里,2904,0,1459,4488,0,645,4929,0,814
104,新北市新莊區,海山里,1475,0,622,2506,0,307,2634,0,315
104,新北市新莊區,頭前里,1656,0,1464,2851,0,721,2924,0,743
104,新北市新莊區,國泰里,408,0,166,742,0,102,756,0,64
104,新北市新莊區,全安里,1202,0,597,2005,0,276,2162,0,321
104,新北市新莊區,福基里,1006,0,835,1719,0,407,1698,0,428
104,新北市新莊區,豐年里,1019,0,350,1784,0,172,1888,0,178
104,新北市新莊區,忠孝里,1294,1,587,2201,21,285,2298,7,302
104,新北市新莊區,恆安里,1249,0,433,2134,0,206,2292,0,227
104,新北市新莊區,後港里,1904,0,632,3297,0,301,3473,0,331
104,新北市新莊區,文衡里,560,0,263,1004,0,117,992,0,146
104,新北市新莊區,中美里,1631,0,568,2834,0,255,2979,0,313
104,新北市新莊區,八德里,836,0,375,1432,0,181,1488,0,194
104,新北市新莊區,興漢里,976,0,439,1665,0,217,1690,0,222
104,新北市新莊區,中和里,1238,0,450,2175,0,232,2272,0,218
104,新北市新莊區,西盛里,2838,0,1132,4973,0,618,5115,0,514
104,新北市新莊區,榮和里,963,0,1771,1588,0,1293,1546,0,478
104,新北市新莊區,中泰里,1218,0,575,2077,0,302,2131,0,273
104,新北市新莊區,瓊林里,1559,0,598,2896,0,327,2864,0,271
104,新北市新莊區,文德里,495,0,225,855,0,106,863,0,119
104,新北市新莊區,中誠里,605,0,259,1026,0,133,1027,0,126
104,新北市新莊區,裕民里,1957,0,670,3465,0,316,3433,0,354
104,新北市新莊區,文明里,474,0,206,848,0,92,906,0,114
104,新北市新莊區,中港里,1733,0,473,3080,0,244,3258,0,229
104,新北市新莊區,富國里,636,0,271,1144,0,141,1152,0,130
104,新北市新莊區,思源里,1496,0,618,2523,0,303,2660,0,315
104,新北市新莊區,立人里,640,0,256,1090,0,124,1125,0,132
104,新北市新莊區,南港里,1438,0,521,2480,0,258,2572,0,263
104,新北市新莊區,仁愛里,713,0,330,1254,0,160,1316,0,170
104,新北市新莊區,立德里,689,0,295,1195,0,142,1254,0,153
104,新北市新莊區,信義里,1474,0,578,2545,0,268,2707,0,310
104,新北市新莊區,立言里,1399,0,466,2399,0,228,2593,0,238
104,新北市新莊區,民安里,1622,0,468,2836,0,231,3043,0,237
104,新北市新莊區,和平里,1304,0,431,2252,0,214,2382,0,217
104,新北市新莊區,立功里,1018,0,388,1755,0,174,1811,0,214
104,新北市新莊區,民本里,825,0,328,1465,0,174,1438,0,154
104,新北市新莊區,化成里,840,0,470,1592,0,244,1563,0,226
104,新北市新莊區,立志里,1096,0,434,1834,0,218,1939,0,216
104,新北市新莊區,光華里,2006,0,668,3510,0,347,3676,0,321
104,新北市新莊區,思賢里,1141,0,420,1992,0,217,2067,0,203
104,新北市新莊區,營盤里,575,0,343,1046,0,170,1007,0,173
104,新北市新莊區,光榮里,1224,0,302,2243,0,138,2319,0,164
104,新北市新莊區,自強里,732,0,414,1256,0,214,1184,0,200
104,新北市新莊區,丹鳳里,2147,0,921,3725,0,453,3848,0,468
104,新北市新莊區,光明里,1249,0,278,2248,0,138,2417,0,140
104,新北市新莊區,自立里,1476,0,699,2429,0,319,2669,0,380
104,新北市新莊區,合鳳里,1239,0,409,2204,0,203,2177,0,206
104,新北市新莊區,幸福里,1189,0,441,2072,0,226,2171,0,215
104,新北市新莊區,雙鳳里,2869,1,1330,4869,39,653,4998,15,677
104,新北市新莊區,自信里,660,0,312,1155,0,151,1207,0,161
104,新北市新莊區,龍鳳里,2427,0,1088,3965,0,488,4282,0,600
104,新北市新莊區,中華里,739,0,389,1248,0,190,1272,0,199
104,新北市新莊區,中隆里,1242,0,522,2141,0,229,2214,0,293
104,新北市新莊區,中原里,2655,0,1056,4546,0,503,4752,0,553
104,新北市新莊區,中信里,2382,0,742,4141,0,348,4403,0,394
104,新北市新莊區,四維里,1274,0,539,2133,0,255,2255,0,284
104,新北市新莊區,建福里,692,0,219,1229,0,107,1232,0,112
104,新北市新莊區,中宏里,1008,0,349,1772,0,179,1825,0,170
104,新北市新莊區,中全里,976,0,315,1784,0,160,1779,0,155
104,新北市新莊區,立泰里,1306,0,536,2241,0,260,2417,0,276
104,新北市新莊區,全泰里,1450,0,489,2447,0,239,2482,0,250
104,新北市新莊區,仁義里,1016,0,435,1755,0,233,1784,0,202
104,新北市新莊區,立基里,1733,0,597,2969,0,260,3086,0,337
104,新北市新莊區,昌明里,979,0,305,1711,0,141,1817,0,164
104,新北市新莊區,昌平里,1361,0,1207,2124,0,551,2347,0,656
104,新北市新莊區,文聖里,960,0,502,1527,0,224,1722,0,278
104,新北市新莊區,萬安里,1011,0,444,1683,0,210,1817,0,234
104,新北市新莊區,龍安里,638,0,183,1151,0,97,1145,0,86
104,新北市新莊區,福營里,627,0,448,1126,0,230,1082,0,218
104,新北市新莊區,後德里,813,0,276,1437,0,138,1453,0,138
104,新北市新莊區,建安里,1786,0,675,3051,0,319,3190,0,356
104,新北市新莊區,成德里,1382,0,408,2376,0,196,2576,0,212
104,新北市新莊區,福興里,1507,0,578,2790,0,300,2714,0,278
104,新北市新莊區,昌信里,1028,0,356,1680,0,155,1827,0,201
104,新北市新莊區,昌隆里,1242,0,461,2011,0,197,2212,0,264
104,新北市新莊區,中平里,2554,0,898,4085,0,358,4557,0,540
104,新北市新莊區,立廷里,3147,0,1466,4909,0,655,5377,0,811
104,新北市新莊區,泰豐里,649,0,348,1112,0,170,1181,0,178
104,新北市新莊區,富民里,1019,0,450,1729,0,211,1787,0,239
104,新北市新莊區,龍福里,607,0,243,1028,0,114,1126,0,129
104,新北市新莊區,祥鳳里,665,0,228,1147,0,120,1192,0,108
104,新北市新莊區,民全里,991,0,344,1799,0,180,1821,0,164
104,新北市新莊區,民有里,1107,0,435,1866,0,180,1969,0,255
104,新北市新莊區,光正里,1229,0,364,2256,0,166,2261,0,198
104,新北市新莊區,光和里,776,0,167,1395,0,77,1444,0,90
104,新北市新店區,國豐里,895,0,541,1382,0,228,1575,0,313
104,新北市新店區,明德里,1053,0,711,1621,0,306,1807,0,405
104,新北市新店區,大豐里,998,0,586,1559,0,263,1717,0,323
104,新北市新店區,大同里,1050,0,719,1654,0,331,1754,0,388
104,新北市新店區,江陵里,1501,1,833,2326,0,379,2508,1,454
104,新北市新店區,寶興里,1345,0,1068,2081,0,493,2235,0,575
104,新北市新店區,寶安里,1436,0,1159,2160,0,486,2323,0,673
104,新北市新店區,信義里,1609,0,1408,2404,0,667,2610,0,741
104,新北市新店區,忠孝里,733,0,560,1116,0,254,1181,0,306
104,新北市新店區,大鵬里,705,0,561,1048,0,278,1110,0,283
104,新北市新店區,太平里,797,0,549,1293,0,248,1341,0,301
104,新北市新店區,頂城里,413,1,260,758,1,164,706,3,96
104,新北市新店區,下城里,825,0,547,1435,0,323,1448,0,224
104,新北市新店區,柴埕里,2396,0,1166,3969,0,525,4158,0,641
104,新北市新店區,永安里,1361,0,648,2337,0,316,2446,0,332
104,新北市新店區,公崙里,3000,1,1339,4994,0,634,5243,2,705
104,新北市新店區,德安里,1669,0,674,3035,0,322,2963,0,352
104,新北市新店區,雙城里,1459,1,657,2657,2,361,2649,0,296
104,新北市新店區,日興里,1535,0,700,2722,0,373,2711,0,327
104,新北市新店區,玫瑰里,1628,0,684,2695,0,300,2835,0,384
104,新北市新店區,塗潭里,221,0,127,488,0,69,438,0,58
104,新北市新店區,美潭里,1420,0,721,2315,0,360,2417,0,361
104,新北市新店區,員潭里,1214,1,819,2052,13,408,2068,5,411
104,新北市新店區,雙坑里,186,0,127,410,0,83,340,0,44
104,新北市新店區,粗坑里,821,0,527,1310,0,253,1448,0,274
104,新北市新店區,屈尺里,582,1,298,1096,117,176,1078,52,122
104,新北市新店區,龜山里,428,0,272,775,0,155,771,0,117
104,新北市新店區,廣興里,312,0,287,603,0,178,519,0,109
104,新北市新店區,直潭里,313,0,143,604,0,79,552,0,64
104,新北市新店區,青潭里,1438,0,805,2341,0,394,2464,0,411
104,新北市新店區,新店里,461,0,337,762,0,174,772,0,163
104,新北市新店區,張南里,517,0,547,718,0,251,858,0,296
104,新北市新店區,國校里,661,0,445,1130,0,207,1108,0,238
104,新北市新店區,文中里,475,0,320,735,0,154,781,0,166
104,新北市新店區,廣明里,209,0,201,331,0,104,336,0,97
104,新北市新店區,文明里,593,0,364,1012,0,164,1005,0,200
104,新北市新店區,中興里,1760,0,2239,2633,0,1370,2784,0,869
104,新北市新店區,新生里,1541,1,1058,2398,1,459,2648,0,599
104,新北市新店區,新德里,713,0,500,1113,0,193,1230,0,307
104,新北市新店區,張北里,2101,2,1455,3345,4,659,3546,4,796
104,新北市新店區,五峯里,1871,0,1224,2920,0,564,3241,0,660
104,新北市新店區,新安里,1074,0,912,1639,0,369,1793,0,543
104,新北市新店區,忠誠里,660,0,434,1042,0,186,1076,0,248
104,新北市新店區,中正里,1744,0,935,2699,0,423,3057,0,512
104,新北市新店區,中華里,1140,0,801,1766,0,349,1888,0,452
104,新北市新店區,仁愛里,544,0,381,853,0,167,949,0,214
104,新北市新店區,百忍里,1077,0,556,1683,0,239,1871,0,317
104,新北市新店區,百和里,897,0,511,1483,0,231,1505,0,280
104,新北市新店區,福德里,1108,0,556,1743,0,238,1923,0,318
104,新北市新店區,百福里,911,0,592,1413,0,266,1573,0,326
104,新北市新店區,福民里,1114,0,667,1710,0,274,1887,0,393
104,新北市新店區,中山里,1206,0,1099,1729,0,515,1994,0,584
104,新北市新店區,和平里,235,0,165,396,0,83,397,0,82
104,新北市新店區,中央里,1505,0,1066,2234,0,493,2559,0,573
104,新北市新店區,明城里,957,0,439,1579,0,211,1631,0,228
104,新北市新店區,安和里,1916,0,965,3167,0,452,3304,0,513
104,新北市新店區,吉祥里,1274,0,542,2115,0,245,2273,0,297
104,新北市新店區,寶福里,1882,0,1291,3014,0,595,3098,0,696
104,新北市新店區,小城里,1026,0,420,1742,0,216,1808,0,204
104,新北市新店區,香坡里,2690,0,1855,4212,0,877,4410,0,978
104,新北市新店區,建國里,831,0,513,1267,0,219,1460,0,294
104,新北市新店區,復興里,863,1,592,1388,3,280,1489,0,312
104,新北市新店區,美城里,741,0,335,1209,0,170,1298,0,165
104,新北市新店區,安昌里,1442,0,848,2192,0,376,2404,0,472
104,新北市新店區,長春里,709,0,439,1054,0,192,1168,0,247
104,新北市新店區,新和里,1130,0,585,1800,0,269,1925,0,316
104,新北市新店區,永平里,1540,1,628,2580,6,293,2769,6,335
104,新北市新店區,達觀里,993,0,910,1365,0,419,1557,0,491
104,新北市新店區,華城里,676,0,509,991,0,233,1123,0,276
104,新北市樹林區,三多里,1066,0,379,1989,0,203,1989,0,176
104,新北市樹林區,三福里,1108,0,420,1962,0,232,2022,0,188
104,新北市樹林區,三興里,1272,0,526,2361,0,294,2295,0,232
104,新北市樹林區,圳安里,963,1,385,1702,2,209,1706,1,176
104,新北市樹林區,保安里,1695,0,683,3041,0,354,3080,0,329
104,新北市樹林區,潭底里,1174,0,867,2218,0,593,2089,0,274
104,新北市樹林區,󿾵寮里,1360,0,494,2401,0,274,2496,0,220
104,新北市樹林區,樹德里,989,0,406,1712,0,205,1792,0,201
104,新北市樹林區,樹西里,1383,0,656,2393,0,329,2473,0,327
104,新北市樹林區,樹南里,1167,0,388,2055,0,165,2045,0,223
104,新北市樹林區,樹人里,965,0,283,1672,0,132,1732,0,151
104,新北市樹林區,坡內里,409,1,193,822,5,113,814,10,80
104,新北市樹林區,樹東里,297,0,221,500,0,120,511,0,101
104,新北市樹林區,大同里,951,0,326,1642,0,149,1741,0,177
104,新北市樹林區,和平里,1021,0,395,1877,0,210,1899,0,185
104,新北市樹林區,彭厝里,1340,0,398,2477,0,211,2558,0,187
104,新北市樹林區,彭福里,1416,0,502,2508,0,227,2492,0,275
104,新北市樹林區,東山里,826,0,327,1538,0,209,1557,0,118
104,新北市樹林區,東陽里,1618,0,577,2980,0,270,2847,0,307
104,新北市樹林區,東昇里,1270,0,494,2299,0,233,2340,0,261
104,新北市樹林區,樂山里,432,0,175,883,0,104,834,0,71
104,新北市樹林區,東園里,443,0,252,899,0,154,760,0,98
104,新北市樹林區,西園里,449,0,197,938,0,118,819,0,79
104,新北市樹林區,南園里,3809,0,2446,5954,0,1099,6310,0,1347
104,新北市樹林區,北園里,548,0,227,1121,0,133,1039,0,94
104,新北市樹林區,柑園里,2387,0,1488,3801,0,691,3999,0,797
104,新北市樹林區,樹北里,250,0,185,393,0,85,397,0,100
104,新北市樹林區,圳福里,1163,0,426,2097,0,224,2151,0,202
104,新北市樹林區,樹興里,1011,0,400,1760,0,223,1888,0,177
104,新北市樹林區,樹福里,970,0,484,1592,0,226,1725,0,258
104,新北市樹林區,光興里,1065,0,337,1950,0,173,1930,0,164
104,新北市樹林區,金寮里,1173,0,348,2129,0,185,2116,0,163
104,新北市樹林區,彭興里,1593,0,494,2857,0,263,2919,0,231
104,新北市樹林區,文林里,1419,0,490,2561,0,223,2547,0,267
104,新北市樹林區,山佳里,1500,0,478,2851,0,276,2796,0,202
104,新北市樹林區,中山里,1318,0,507,2555,0,271,2482,0,236
104,新北市樹林區,育英里,817,0,347,1443,0,158,1478,0,189
104,新北市樹林區,中華里,904,0,312,1576,0,126,1644,0,186
104,新北市樹林區,太順里,752,0,210,1403,0,117,1355,0,93
104,新北市樹林區,圳民里,726,0,332,1326,0,192,1285,0,140
104,新北市樹林區,圳生里,431,0,166,837,0,100,790,0,66
104,新北市樹林區,三龍里,527,0,232,995,0,132,966,0,100
104,新北市鶯歌區,東鶯里,270,0,136,513,0,69,499,0,67
104,新北市鶯歌區,西鶯里,569,0,308,1077,0,143,1062,0,165
104,新北市鶯歌區,南鶯里,1542,0,611,2800,0,296,2885,0,315
104,新北市鶯歌區,北鶯里,1087,0,805,1858,0,437,1864,0,368
104,新北市鶯歌區,中鶯里,257,0,144,501,0,68,511,0,76
104,新北市鶯歌區,建德里,126,0,70,289,0,45,229,0,25
104,新北市鶯歌區,同慶里,512,0,180,899,0,83,977,0,97
104,新北市鶯歌區,永昌里,2320,0,612,4415,0,297,4449,0,315
104,新北市鶯歌區,南靖里,924,0,392,1782,0,204,1728,0,188
104,新北市鶯歌區,尖山里,1854,0,669,3441,0,351,3446,0,318
104,新北市鶯歌區,二橋里,1984,0,786,3863,0,437,3716,0,349
104,新北市鶯歌區,二甲里,236,0,90,513,0,54,473,0,36
104,新北市鶯歌區,東湖里,56,0,67,122,0,37,105,0,30
104,新北市鶯歌區,大湖里,1408,0,527,2572,0,267,2525,0,260
104,新北市鶯歌區,鳳鳴里,1205,0,371,2374,0,193,2355,0,178
104,新北市鶯歌區,鳳福里,1085,0,432,1914,0,209,1944,0,223
104,新北市鶯歌區,永吉里,1266,0,363,2472,0,193,2490,0,170
104,新北市鶯歌區,中湖里,1494,0,555,2984,0,301,2838,0,254
104,新北市鶯歌區,鳳祥里,1227,0,433,2263,0,229,2287,0,204
104,新北市鶯歌區,建國里,1831,0,621,3303,0,276,3455,0,345
104,新北市三峽區,三峽里,76,0,54,139,0,37,131,0,17
104,新北市三峽區,秀川里,165,0,118,284,0,54,298,0,64
104,新北市三峽區,八張里,1033,0,394,1878,0,191,1863,0,203
104,新北市三峽區,中埔里,739,0,313,1289,0,163,1315,0,150
104,新北市三峽區,弘道里,300,0,135,620,0,96,529,0,39
104,新北市三峽區,永舘里,1963,0,800,3484,0,359,3737,0,441
104,新北市三峽區,礁溪里,1517,0,658,2672,0,315,2684,0,343
104,新北市三峽區,鳶山里,2533,0,1247,4594,0,649,4666,0,598
104,新北市三峽區,龍埔里,2382,0,1105,4252,0,551,4306,0,554
104,新北市三峽區,大埔里,1055,1,354,2107,7,197,1911,6,157
104,新北市三峽區,嘉添里,512,1,280,1068,342,169,1007,0,111
104,新北市三峽區,添福里,289,0,136,601,0,77,523,0,59
104,新北市三峽區,金圳里,126,0,103,260,0,74,207,0,29
104,新北市三峽區,五寮里,230,0,145,428,0,102,426,0,43
104,新北市三峽區,插角里,183,0,188,337,0,116,257,0,72
104,新北市三峽區,有木里,184,0,187,357,0,133,284,0,54
104,新北市三峽區,溪北里,605,0,261,1209,0,152,1082,0,109
104,新北市三峽區,溪南里,382,0,190,810,0,117,703,0,73
104,新北市三峽區,溪東里,774,1,252,1564,7,150,1457,35,102
104,新北市三峽區,成福里,225,0,105,503,0,58,432,0,47
104,新北市三峽區,安坑里,335,0,266,709,0,172,599,0,94
104,新北市三峽區,竹崙里,496,0,409,980,0,255,799,0,154
104,新北市三峽區,介壽里,1706,0,859,3035,0,495,3067,0,364
104,新北市三峽區,安溪里,2012,0,790,3606,0,400,3702,0,390
104,新北市三峽區,中正里,1335,0,420,2609,0,207,2592,0,213
104,新北市三峽區,二鬮里,943,0,394,1688,0,202,1647,0,192
104,新北市三峽區,龍學里,3895,0,2460,5773,0,1045,6498,0,1415
104,新北市三峽區,龍恩里,1568,0,952,2526,0,427,2632,0,525
104,新北市淡水區,中和里,138,0,71,318,0,49,250,0,22
104,新北市淡水區,屯山里,255,0,108,583,0,70,520,0,38
104,新北市淡水區,賢孝里,391,0,258,734,0,161,687,0,97
104,新北市淡水區,興仁里,405,0,284,767,0,159,697,0,125
104,新北市淡水區,蕃薯里,269,0,201,491,0,126,427,0,75
104,新北市淡水區,義山里,729,1,426,1287,3,253,1234,3,173
104,新北市淡水區,忠山里,214,0,138,422,0,92,383,0,46
104,新北市淡水區,崁頂里,2285,0,2731,3404,0,1315,3620,0,1416
104,新北市淡水區,埤島里,387,0,294,689,0,180,642,0,114
104,新北市淡水區,新興里,1874,0,1248,2956,0,542,3222,0,706
104,新北市淡水區,水碓里,1552,0,738,2657,0,373,2840,0,365
104,新北市淡水區,北投里,2538,0,1805,3923,0,809,4186,0,996
104,新北市淡水區,水源里,561,0,334,1092,0,188,978,0,146
104,新北市淡水區,忠寮里,285,0,138,615,0,94,510,0,44
104,新北市淡水區,樹興里,311,0,304,554,0,167,517,0,137
104,新北市淡水區,坪頂里,355,0,286,586,0,145,586,0,141
104,新北市淡水區,福德里,1627,1,1701,2440,4,763,2533,0,938
104,新北市淡水區,竹圍里,1588,0,1352,2334,0,538,2628,0,814
104,新北市淡水區,民生里,1695,0,1645,2704,0,648,2905,0,997
104,新北市淡水區,八勢里,1203,1,1552,1737,4,595,1973,3,957
104,新北市淡水區,竿蓁里,2450,2,2780,3515,0,1179,3895,14,1601
104,新北市淡水區,鄧公里,1662,0,967,2543,0,410,2808,0,557
104,新北市淡水區,中興里,1040,0,685,1780,0,309,1868,0,376
104,新北市淡水區,長庚里,391,0,246,658,0,131,675,0,115
104,新北市淡水區,清文里,288,0,202,530,0,107,513,0,95
104,新北市淡水區,草東里,193,0,162,350,0,83,357,0,79
104,新北市淡水區,協元里,404,0,224,694,0,116,700,0,108
104,新北市淡水區,永吉里,239,0,147,415,0,67,424,0,80
104,新北市淡水區,民安里,194,0,97,349,0,49,364,0,48
104,新北市淡水區,新生里,117,0,116,184,0,48,185,0,68
104,新北市淡水區,文化里,482,0,345,744,0,163,874,0,182
104,新北市淡水區,油車里,1464,0,861,2429,0,386,2523,0,475
104,新北市淡水區,沙崙里,968,0,703,1643,0,344,1677,0,359
104,新北市淡水區,新義里,1135,0,415,2009,0,190,2078,0,225
104,新北市淡水區,新春里,2049,0,1022,3295,0,457,3513,0,565
104,新北市淡水區,新民里,1232,0,732,2043,0,328,2156,0,404
104,新北市淡水區,正德里,1227,0,757,1860,0,290,2088,0,467
104,新北市淡水區,北新里,753,0,600,1104,0,270,1237,0,330
104,新北市淡水區,民權里,1067,0,939,1672,0,370,1790,0,569
104,新北市淡水區,幸福里,1089,0,555,1873,0,270,1979,0,285
104,新北市淡水區,學府里,1102,0,995,1821,0,437,1902,0,558
104,新北市淡水區,大庄里,1551,0,1366,2358,0,589,2554,0,777
104,新北市汐止區,義民里,374,0,259,577,0,133,614,0,126
104,新北市汐止區,禮門里,262,0,202,434,0,103,454,0,99
104,新北市汐止區,智慧里,1163,0,954,1716,0,417,1984,0,537
104,新北市汐止區,信望里,88,0,77,138,0,43,130,0,34
